cliente_inactivo,frecuencia_compra,gasto_total_acumulado,cantidad_total_comprada,ticket_promedio,dias_desde_ultima_compra,frecuencia_mensual_compra,numero_categorias_distintas,numero_productos_distintos,canal_mas_utilizado,descuento_promedio_utilizado,segmento,edad,genero,ciudad_cliente,distrito_cliente
0,14,3527.83,33.581669403354965,251.98785714285714,290,1.4,5,14,Tienda Física,14.358571428571429,Ocasional,24.0,M,Piura,Sullana
0,14,1173.51,31.0,83.82214285714285,28,1.2727272727272727,4,14,Tienda Física,12.838571428571429,Premium,61.0,M,Lima,Pueblo Libre
0,17,8558.848933073998,36.0,503.4617019455293,138,1.4166666666666667,5,17,Tienda Física,11.502941176470587,Ocasional,28.0,M,Lima,San Isidro
0,10,2227.22,21.0,222.72199999999998,25,1.0,6,9,Tienda Física,13.815999999999999,Regular,54.0,M,Lima,Miraflores
1,9,531.5,16.0,59.05555555555556,19,1.2857142857142858,4,9,Tienda Física,13.005555555555555,Ocasional,34.0,F,Arequipa,Yanahuara
0,16,2568.39,37.0,160.524375,98,1.0666666666666667,5,16,Tienda Física,12.470625,Regular,24.0,M,Lima,Miraflores
0,11,2863.82,20.0,260.34727272727275,108,1.1,5,11,Tienda Física,12.951818181818181,Regular,26.0,M,Arequipa,Yanahuara
0,12,3949.6600000000003,30.0,329.1383333333334,146,1.0909090909090908,4,12,Tienda Física,12.2475,Regular,39.0,F,,Cerro Colorado
0,22,5916.58,64.0,268.93545454545455,2,1.5714285714285714,6,22,Tienda Física,10.922727272727274,Regular,44.0,M,Lima,Magdalena
0,16,6612.39,30.0,413.274375,13,1.2307692307692308,6,16,Tienda Física,13.227500000000001,Ocasional,30.0,F,Lima,Pueblo Libre
0,18,838.3,34.0,46.57222222222222,65,1.2,5,18,Tienda Física,13.205882352941176,Ocasional,50.0,M,Lima,Lince
0,13,4569.81,34.0,351.5238461538462,170,1.1818181818181819,6,13,Tienda Física,11.275384615384617,Ocasional,42.0,F,Lima,Surco
0,11,1587.9299999999998,23.0,144.35727272727271,74,1.2222222222222223,5,11,Tienda Física,10.94909090909091,Ocasional,41.0,M,Lima,San Miguel
0,19,7094.13,35.0,373.3752631578947,47,1.2666666666666666,5,19,Tienda Física,10.700526315789475,Ocasional,41.0,M,Lima,Magdalena
0,14,4680.13,29.0,334.295,37,1.0769230769230769,5,14,Tienda Física,11.215000000000002,Regular,50.0,F,Lima,Surco
0,17,1743.5900000000001,40.0,102.56411764705884,7,1.3076923076923077,5,17,Tienda Física,14.145294117647058,Regular,43.0,M,Arequipa,Paucarpata
0,13,3262.21,24.0,250.93923076923076,1,1.3,6,12,Tienda Física,12.579230769230769,Regular,50.0,M,Lima,Surco
0,11,645.79,21.0,58.708181818181814,15,1.1,5,11,Tienda Física,12.305,Nuevo,51.0,F,Trujillo,El Recreo
0,14,1813.54,33.0,129.53857142857143,49,1.1666666666666667,4,14,Tienda Física,13.89,Premium,47.0,F,Lima,La Molina
1,11,1364.95,23.0,124.08636363636364,212,1.375,5,11,Tienda Física,10.101818181818182,Regular,32.0,M,Piura,Castilla
0,15,13447.235224884931,33.0,896.4823483256621,262,1.25,6,15,Tienda Física,16.032666666666668,Ocasional,18.0,M,Piura,Castilla
0,16,17133.35,30.0,1070.834375,10,1.2307692307692308,6,16,Tienda Física,12.37875,Regular,54.0,M,Lima,San Isidro
0,8,3400.48,14.0,425.06,139,1.0,5,8,Tienda Física,12.95625,Ocasional,18.0,M,Piura,Miraflores
0,14,3305.55,37.0,236.1107142857143,73,1.1666666666666667,6,14,Tienda Física,13.241538461538461,Nuevo,38.0,M,Lima,Pueblo Libre
0,17,3394.81,35.0,199.69470588235293,6,1.2142857142857142,6,16,Tienda Física,12.741764705882353,Regular,31.0,M,Lima,Surco
1,15,8353.46,38.0,556.8973333333332,77,1.25,6,15,Tienda Física,15.115333333333334,Regular,31.0,M,Cusco,Cercado
0,20,1455.59,34.0,72.7795,34,1.25,5,20,Tienda Física,10.666,Nuevo,36.0,F,Trujillo,Mansiche
0,11,2613.3399999999997,32.0,237.5763636363636,0,1.1,5,11,Tienda Física,14.82090909090909,Ocasional,37.0,F,Arequipa,Cerro Colorado
0,9,1503.54,19.0,167.06,53,1.2857142857142858,6,9,Tienda Física,17.462222222222223,Regular,28.0,M,Lima,La Molina
0,18,3220.75,49.0,178.93055555555554,211,1.6363636363636365,6,18,Tienda Física,12.368888888888888,Nuevo,19.0,F,Arequipa,Cercado
1,14,2244.9700000000003,32.0,160.35500000000002,82,1.0,6,14,Tienda Física,13.079285714285716,Ocasional,29.0,M,Piura,Miraflores
0,12,5320.74,24.0,443.395,62,1.2,6,12,Tienda Física,8.863333333333333,Regular,35.0,F,Lima,Lince
0,15,1339.88,42.0,89.32533333333335,61,1.0,3,15,Tienda Física,15.334666666666667,Regular,33.0,M,Arequipa,Yanahuara
1,19,2977.29,54.0,156.69947368421052,3,1.1875,5,18,Tienda Física,10.903684210526315,Regular,48.0,F,Piura,Castilla
0,19,2909.0299999999997,45.0,153.10684210526315,37,1.4615384615384615,6,19,Tienda Física,11.06,Ocasional,41.0,M,Trujillo,Centro
0,24,14458.26,56.0,602.4275,11,1.5,6,24,Tienda Física,13.60304347826087,Nuevo,55.0,M,Cusco,Cercado
0,15,4978.32,45.0,331.888,93,1.25,6,14,Tienda Física,9.999333333333334,Regular,40.0,F,Piura,Castilla
1,16,4682.58,35.0,292.66125,6,1.1428571428571428,6,16,Tienda Física,11.88125,Nuevo,36.0,F,Arequipa,Paucarpata
0,17,7647.17,37.0,449.8335294117647,71,1.3076923076923077,6,17,Tienda Física,10.33764705882353,Premium,52.0,F,Lima,Jesus María
0,12,449.69,52.112892217287865,37.47416666666667,40,1.0909090909090908,4,12,Tienda Física,13.369166666666667,Ocasional,23.0,F,Piura,Veintiséis de Octubre
1,8,2447.14,16.0,305.8925,213,1.1428571428571428,6,8,Tienda Física,14.12875,Regular,27.0,F,Trujillo,Vista Alegre
0,17,3766.27,38.0,221.54529411764705,112,1.2142857142857142,6,17,Tienda Física,12.925882352941176,Nuevo,61.0,F,Lima,Jesus María
0,20,5310.41,36.0,265.52049999999997,3,1.5384615384615385,6,19,Tienda Física,12.55,Nuevo,28.0,F,Trujillo,Vista Alegre
0,17,4033.93,31.0,237.29,163,1.4166666666666667,6,17,Tienda Física,10.450000000000001,Ocasional,51.0,M,Lima,San Miguel
0,14,4356.63,30.0,311.1878571428571,81,1.1666666666666667,6,14,Tienda Física,12.215,Ocasional,25.0,F,Cusco,San Sebastián
0,14,5030.39,27.0,359.31357142857144,6,1.1666666666666667,6,14,Tienda Física,12.743571428571428,Regular,51.0,M,Cusco,Santiago
0,18,4386.4,40.0,258.0235294117647,111,1.2857142857142858,6,18,Tienda Física,12.540555555555555,Regular,44.0,M,Arequipa,Cerro Colorado
0,16,8886.51,31.0,555.406875,8,1.3333333333333333,6,16,Tienda Física,12.438125,Ocasional,37.0,M,Arequipa,Paucarpata
0,14,4026.6099999999997,32.0,287.61499999999995,31,1.1666666666666667,5,14,Tienda Física,11.102857142857143,Premium,35.0,F,Lima,Barranco
0,16,10957.81,30.0,684.863125,74,1.3333333333333333,6,16,Tienda Física,8.686666666666667,Regular,34.0,M,Lima,Jesus María
0,16,2200.08,40.0,137.505,40,1.1428571428571428,5,16,Tienda Física,10.248750000000001,Ocasional,48.0,M,Cusco,Santiago
1,20,4754.91,39.0,237.7455,7,1.4285714285714286,6,20,Tienda Física,10.870000000000001,Regular,38.0,F,Piura,Veintiséis de Octubre
0,12,4155.16,27.0,346.2633333333333,78,1.2,6,12,Tienda Física,11.438333333333333,Regular,41.0,M,Lima,Surco
0,13,7462.66,35.0,574.0507692307692,76,1.0,6,13,Tienda Física,13.943076923076923,,18.0,M,Arequipa,Paucarpata
0,12,3030.5,23.0,252.54166666666666,37,1.3333333333333333,5,12,Tienda Física,13.596666666666666,Nuevo,56.0,M,Lima,Jesus María
0,26,6920.37,64.0,266.1680769230769,1,1.368421052631579,6,26,Tienda Física,11.312307692307693,Nuevo,28.0,F,Lima,Miraflores
0,17,7740.87,41.0,483.804375,2,1.2142857142857142,5,17,Tienda Física,13.088823529411764,Premium,49.0,M,Cusco,Cercado
0,16,4688.38,29.0,293.02375,83,1.2307692307692308,6,16,Tienda Física,13.99375,Ocasional,31.0,M,Piura,Miraflores
1,14,4735.81,31.0,338.2721428571429,31,1.2727272727272727,6,14,Tienda Física,15.429285714285713,Ocasional,35.0,M,Lima,Surco
0,17,3617.33,34.0,212.78411764705882,1,1.3076923076923077,6,16,Tienda Física,13.48,Regular,21.0,M,Arequipa,Cercado
0,6,287.83,13.0,47.971666666666664,61,1.0,4,6,Tienda Física,10.231666666666667,Premium,33.0,M,Lima,San Miguel
0,15,2613.0,43.14703858196378,174.2,52,1.25,5,15,Tienda Física,13.153333333333334,Ocasional,20.0,F,Trujillo,Vista Alegre
0,19,11008.33,52.0,579.3857894736842,40,1.3571428571428572,6,19,Tienda Física,9.50736842105263,Ocasional,40.0,M,Lima,
1,21,8403.34,50.0,400.1590476190476,1,1.3125,6,20,Tienda Física,12.186666666666666,Premium,41.0,M,Trujillo,Centro
1,13,5451.89,23.0,419.3761538461539,75,1.1818181818181819,6,12,Tienda Física,9.586153846153847,Regular,51.0,F,Cusco,Santiago
0,9,11339.11,16.0,1259.9011111111113,2,1.2857142857142858,5,9,Tienda Física,13.233333333333333,Ocasional,,F,Piura,Castilla
0,16,2665.25,37.0,166.578125,10,1.2307692307692308,6,16,Tienda Física,10.360625,Nuevo,22.0,F,Lima,Miraflores
0,15,2973.3999999999996,31.0,198.22666666666663,48,1.5,6,15,Tienda Física,12.814,Regular,48.0,F,Lima,Lince
1,18,3315.64,29.0,184.20222222222222,23,1.3846153846153846,6,17,Tienda Física,13.494444444444445,Ocasional,35.0,F,Arequipa,Cercado
0,11,1345.02,29.0,122.27454545454545,86,1.2222222222222223,4,11,Tienda Física,10.086363636363636,Ocasional,54.0,M,Arequipa,Paucarpata
0,14,1518.4,31.0,108.45714285714287,144,1.5555555555555556,4,14,Tienda Física,12.76142857142857,Nuevo,25.0,M,Lima,Magdalena
0,11,418.61,20.0,41.861000000000004,165,1.1,4,10,Tienda Física,11.977272727272727,Ocasional,21.0,F,Lima,Pueblo Libre
0,12,927.98,23.0,77.33166666666666,134,1.2,5,12,Tienda Física,10.339166666666666,Regular,41.0,F,Trujillo,Mansiche
0,19,5490.64,44.0,288.98105263157896,54,1.3571428571428572,6,18,Tienda Física,8.885789473684211,Regular,38.0,M,Arequipa,Cerro Colorado
1,6,281.28999999999996,12.0,46.88166666666666,171,1.0,4,6,Tienda Física,13.896666666666667,Nuevo,29.0,M,Trujillo,Mansiche
1,18,9498.61,41.0,527.7005555555556,80,1.5,6,18,Tienda Física,15.41111111111111,Ocasional,45.0,F,Lima,Magdalena
1,12,2658.395828173621,31.0,221.53298568113507,81,1.0909090909090908,6,12,App,10.104166666666666,Nuevo,56.71103573490892,M,Piura,Sullana
1,8,442.0,19.0,55.25,70,1.1428571428571428,3,8,Tienda Física,15.2775,Ocasional,51.0,F,Piura,Veintiséis de Octubre
0,13,3027.64,28.0,232.89538461538461,178,1.1818181818181819,6,13,Tienda Física,17.026153846153846,Regular,52.0,F,Arequipa,Yanahuara
0,15,6177.76,27.0,411.85066666666665,233,1.6666666666666667,6,15,Tienda Física,13.629333333333333,Ocasional,49.0,M,Cusco,Santiago
1,18,6738.91,54.0,374.38388888888886,78,1.3846153846153846,6,18,Tienda Física,9.392222222222223,Ocasional,50.0,M,Piura,Castilla
1,18,7159.01,44.0,397.72277777777776,42,1.5,5,18,Tienda Física,12.927777777777777,Regular,23.0,F,Trujillo,Vista Alegre
0,22,7765.8,69.0,352.9909090909091,62,1.2941176470588236,6,22,Tienda Física,14.137272727272727,Nuevo,35.0,F,Piura,Miraflores
0,10,5263.99,18.0,526.399,112,1.1111111111111112,5,10,Tienda Física,14.036000000000001,Ocasional,50.0,M,Lima,Magdalena
0,14,2841.88,24.0,202.99142857142857,58,1.5555555555555556,6,14,Tienda Física,15.299285714285714,Premium,27.0,M,Arequipa,Cayma
1,14,1725.9599999999998,24.0,123.28285714285713,122,1.4,5,14,Tienda Física,10.266428571428571,Regular,55.0,M,Piura,Castilla
1,19,4114.4,44.0,216.54736842105262,38,1.4615384615384615,5,18,Tienda Física,12.041578947368421,Regular,53.0,M,Lima,Miraflores
0,18,1525.25,41.0,84.73611111111111,37,1.2,5,18,Tienda Física,11.318888888888889,Nuevo,26.0,F,Lima,Miraflores
1,18,8396.36,38.0,466.4644444444445,63,1.2857142857142858,6,18,Tienda Física,13.306111111111111,Ocasional,51.0,M,Trujillo,El Recreo
0,18,8215.32,41.0,456.40666666666664,26,1.2857142857142858,6,17,Tienda Física,12.458888888888888,Premium,51.0,M,Arequipa,Yanahuara
0,19,4382.679999999999,45.0,243.4822222222222,4,1.5833333333333333,6,19,Tienda Física,11.173684210526316,Regular,60.0,M,Lima,Jesus María
0,14,4597.79,28.0,328.4135714285714,33,1.2727272727272727,6,14,Tienda Física,12.64,Regular,40.0,F,Lima,Barranco
0,9,4521.099999999999,25.0,502.3444444444444,60,1.125,5,9,Tienda Física,11.331111111111111,Ocasional,44.0,M,Piura,Castilla
0,13,3385.2,26.0,282.09999999999997,66,1.3,6,13,Tienda Física,14.287692307692309,Regular,35.0,F,Arequipa,Paucarpata
0,12,1395.6100000000001,29.0,116.30083333333334,65,1.2,5,12,Tienda Física,13.435833333333333,Premium,39.0,M,Arequipa,Paucarpata
0,16,5298.37,33.0,331.148125,23,1.1428571428571428,6,16,Tienda Física,11.3225,Nuevo,49.0,F,Lima,Jesus María
0,12,473.96,24.0,39.49666666666666,2,1.0,4,12,Tienda Física,12.33,Ocasional,48.0,M,Lima,Lince
1,17,5093.2,39.0,299.59999999999997,3,1.1333333333333333,4,17,Tienda Física,11.124117647058823,Regular,45.0,M,Trujillo,Vista Alegre
0,16,3414.72,47.0,227.648,29,1.1428571428571428,6,16,Tienda Física,11.193125,Regular,42.0,M,Trujillo,La Merced
0,19,3378.44,41.0,177.81263157894736,8,1.2666666666666666,6,19,Tienda Física,11.484444444444444,Regular,39.0,M,Arequipa,Cerro Colorado
0,22,5464.88,57.0,248.40363636363637,18,1.375,6,22,Tienda Física,11.237272727272726,Regular,39.0,M,Cusco,Cercado
0,8,2175.54,24.0,271.9425,67,1.3333333333333333,4,8,Tienda Física,11.36125,Ocasional,36.0,M,Trujillo,La Merced
1,11,1796.36,32.0,163.30545454545452,1,1.1,5,11,Tienda Física,12.83,Regular,50.0,M,Arequipa,Paucarpata
1,15,3461.62,28.0,230.77466666666666,21,1.1538461538461537,6,15,Tienda Física,13.588666666666665,Regular,59.0,F,Trujillo,Mansiche
1,15,7452.150000000001,34.0,496.81000000000006,1,1.25,5,15,Tienda Física,10.610666666666667,Regular,29.0,M,Lima,San Miguel
0,11,472.47,20.0,42.95181818181818,330,1.375,4,11,Tienda Física,10.077272727272726,Regular,44.0,F,Lima,San Isidro
0,21,5542.34,49.0,263.9209523809524,243,1.75,6,21,Tienda Física,11.721904761904762,Nuevo,45.0,F,Lima,Surco
1,11,1384.61,25.0,125.87363636363635,6,1.1,5,11,Web,11.011818181818182,Nuevo,29.0,M,Lima,Jesus María
0,12,1443.42,27.0,120.28500000000001,134,1.0909090909090908,5,12,Tienda Física,12.26,Regular,24.0,M,Lima,Pueblo Libre
0,12,4820.030000000001,33.0,401.66916666666674,77,1.2,6,12,Tienda Física,9.012500000000001,Ocasional,51.0,F,Arequipa,Cerro Colorado
0,16,7237.089999999999,42.0,452.31812499999995,76,1.2307692307692308,6,16,Tienda Física,13.923333333333334,Premium,57.0,F,Lima,Magdalena
0,16,3077.08,47.0,192.3175,59,1.3333333333333333,4,16,Tienda Física,13.4075,Nuevo,45.0,F,Lima,Lince
0,13,3462.74,31.0,266.3646153846154,60,1.3,5,13,Tienda Física,10.260769230769231,Regular,20.0,M,Cusco,Cercado
1,23,8101.57,60.0,352.2421739130435,24,1.4375,6,23,Tienda Física,10.75695652173913,Ocasional,58.0,M,Arequipa,Cerro Colorado
0,19,3369.0,41.0,177.31578947368422,66,1.3571428571428572,5,19,Tienda Física,12.273157894736842,Ocasional,50.0,M,Arequipa,Yanahuara
0,17,3071.15,47.0,180.65588235294118,226,1.1333333333333333,6,17,Tienda Física,13.944117647058825,Regular,31.0,M,Lima,Barranco
0,11,2833.83,26.0,257.6209090909091,161,1.5714285714285714,5,11,Tienda Física,14.00090909090909,Premium,50.0,M,Cusco,San Sebastián
0,16,1142.42,34.0,71.40125,102,1.3333333333333333,5,15,Tienda Física,12.271875,Ocasional,52.0,M,Cusco,Santiago
0,12,2150.57,32.0,179.21416666666667,121,1.2,5,12,Tienda Física,11.8925,Regular,29.0,F,Lima,Lince
1,16,5228.76,37.0,326.7975,4,1.1428571428571428,5,15,Tienda Física,12.873125,Regular,18.0,M,Cusco,Cercado
0,13,2635.2799999999997,37.0,202.71384615384613,118,1.1818181818181819,5,12,Tienda Física,13.578461538461537,Nuevo,46.0,F,Lima,La Molina
0,12,4432.32,34.0,369.35999999999996,13,1.3333333333333333,5,12,Tienda Física,13.445833333333333,Ocasional,39.0,M,Trujillo,Mansiche
0,16,6864.5,32.0,429.03125,38,1.2307692307692308,6,16,Tienda Física,14.599375,Nuevo,32.0,F,Lima,Jesus María
1,18,4468.120000000001,51.0,248.22888888888895,235,1.3846153846153846,5,18,Tienda Física,10.996666666666666,Regular,22.0,M,Arequipa,Cayma
0,14,2351.9300000000003,27.0,167.99500000000003,22,1.4,6,14,Tienda Física,12.461428571428572,Regular,39.0,M,Arequipa,Yanahuara
0,11,524.5699999999999,20.0,47.68818181818181,15,1.1,4,10,Tienda Física,9.877272727272727,Regular,35.0,M,Lima,La Molina
0,16,4303.3,33.0,268.95625,0,1.3333333333333333,5,16,Tienda Física,10.166875000000001,Nuevo,34.0,M,Lima,Barranco
0,19,5539.34,38.0,291.5442105263158,13,1.2666666666666666,6,19,Tienda Física,11.542631578947368,Premium,42.0,F,Lima,Lince
0,12,1863.7,33.0,155.30833333333334,92,1.5,4,12,Tienda Física,8.334999999999999,Regular,36.0,F,Piura,Miraflores
1,10,1673.7099999999998,27.0,167.37099999999998,320,1.25,5,10,Tienda Física,11.389,Regular,22.0,M,Cusco,Cercado
0,17,7444.73,34.0,437.925294117647,47,1.4166666666666667,5,16,Tienda Física,15.782941176470588,Ocasional,34.0,F,Lima,Miraflores
0,9,3410.87,19.0,378.98555555555555,314,1.125,6,9,Tienda Física,11.737777777777778,Nuevo,45.0,M,Piura,Miraflores
0,15,7396.02,29.0,493.06800000000004,4,1.3636363636363635,6,15,Tienda Física,12.842,Premium,57.0,M,Lima,Lince
0,19,9089.16,31.0,478.37684210526317,20,1.2666666666666666,6,19,Tienda Física,13.234736842105264,Premium,58.0,M,Trujillo,La Merced
1,13,1494.83,28.0,114.98692307692308,43,1.4444444444444444,5,13,Tienda Física,11.063333333333333,Regular,27.0,M,Trujillo,Mansiche
0,13,1462.71,31.0,112.51615384615386,32,1.4444444444444444,5,13,Tienda Física,11.184615384615386,Premium,29.0,M,Trujillo,Vista Alegre
0,14,4372.25,25.0,312.30357142857144,75,1.1666666666666667,5,14,Tienda Física,11.180000000000001,Nuevo,34.0,M,Cusco,Cercado
0,16,5324.2699999999995,31.0,332.76687499999997,116,1.3333333333333333,6,16,Tienda Física,13.593125,Ocasional,40.0,F,Lima,Jesus María
0,10,2042.21,17.0,204.221,66,1.25,5,10,Tienda Física,12.923000000000002,Premium,18.0,F,Lima,Lince
0,15,6907.999723852209,27.0,460.5333149234806,66,1.5,5,15,Tienda Física,14.042,Ocasional,36.0,M,Arequipa,Cayma
1,11,1336.08,21.0,121.46181818181817,24,1.1,5,11,Tienda Física,12.275454545454545,Regular,50.0,M,Lima,Surco
0,11,2190.4900000000002,26.0,199.13545454545456,237,1.2222222222222223,5,11,Web,11.42909090909091,Ocasional,39.0,M,Cusco,Santiago
0,12,4158.9400000000005,28.0,346.5783333333334,7,1.3333333333333333,5,12,Tienda Física,9.156666666666666,Nuevo,23.0,M,Piura,Sullana
0,12,3584.84,32.0,298.7366666666667,21,1.3333333333333333,5,12,Tienda Física,12.558333333333332,Regular,21.0,F,,Castilla
1,18,8944.810000000001,35.0,496.933888888889,19,1.125,6,18,Tienda Física,8.543333333333333,Ocasional,25.0,F,Piura,Miraflores
1,28,9989.25,59.0,356.75892857142856,29,1.4,6,28,Tienda Física,10.070714285714287,Ocasional,44.0,M,Piura,Castilla
0,10,1005.04,22.0,100.50399999999999,69,1.25,4,10,Tienda Física,13.600999999999999,Premium,44.0,F,Lima,Barranco
0,20,3918.3199999999997,44.0,195.916,30,1.5384615384615385,6,20,Tienda Física,14.742500000000001,Regular,23.0,M,Lima,San Isidro
0,15,9526.47,32.0,635.098,34,1.5,5,15,Tienda Física,9.345333333333334,Regular,26.0,F,Arequipa,Cayma
0,11,4191.31,23.0,381.02818181818185,103,1.1,4,11,Tienda Física,10.89090909090909,Regular,32.0,F,Trujillo,Centro
0,11,4124.88,23.0,374.9890909090909,104,1.1,5,11,Tienda Física,12.413636363636364,Premium,38.0,F,Cusco,San Jerónimo
0,10,1548.38,26.0,154.83800000000002,56,1.1111111111111112,4,10,Tienda Física,9.847999999999999,Ocasional,24.0,M,Trujillo,Mansiche
0,16,1321.41,29.0,82.588125,74,1.4545454545454546,5,15,Tienda Física,12.821875,Regular,30.0,F,Lima,Jesus María
1,20,7473.7699999999995,43.0,373.6885,60,1.1111111111111112,6,20,Tienda Física,11.076,Regular,65.0,M,Arequipa,Cerro Colorado
0,17,7336.59,38.0,431.5641176470588,72,1.1333333333333333,6,17,Tienda Física,11.552941176470588,Ocasional,55.0,M,Piura,Centro
0,15,4171.47,36.0,278.098,23,1.1538461538461537,6,15,Tienda Física,12.915333333333333,Nuevo,54.0,F,Lima,Jesus María
0,14,4611.59,23.0,329.3992857142857,48,1.4,6,14,Tienda Física,10.146428571428572,Regular,31.0,F,Piura,Veintiséis de Octubre
0,11,2547.44,18.0,231.58545454545455,9,1.0,5,11,Tienda Física,11.044545454545455,Nuevo,23.0,M,Lima,Pueblo Libre
0,16,1955.77,23.0,122.235625,55,1.1428571428571428,6,16,Tienda Física,12.554375,Regular,44.0,M,Piura,Sullana
0,18,2020.23,47.0,112.235,14,1.2857142857142858,5,18,Tienda Física,13.051666666666668,Premium,33.0,F,Arequipa,Yanahuara
0,22,7071.43,39.0,321.4286363636364,10,1.375,6,22,Tienda Física,10.377272727272727,Nuevo,27.0,,Trujillo,La Merced
0,10,4305.98,28.0,430.59799999999996,165,1.25,5,10,Tienda Física,13.074000000000002,Ocasional,24.0,M,Piura,Sullana
0,17,7041.0,35.0,414.1764705882353,26,1.5454545454545454,6,17,Tienda Física,10.813529411764707,Nuevo,36.0,F,Lima,San Isidro
1,9,1400.57,24.0,155.61888888888888,143,1.0,4,9,Tienda Física,11.712222222222222,Ocasional,38.0,M,Lima,San Isidro
0,14,10055.35,39.0,718.2392857142858,41,1.0,5,14,Tienda Física,11.727857142857143,Regular,26.0,M,Piura,Sullana
0,9,683.5,22.0,75.94444444444444,5,1.125,4,9,Tienda Física,12.27111111111111,Ocasional,45.0,M,Lima,San Miguel
0,16,1404.53,35.0,87.783125,31,1.1428571428571428,5,16,Tienda Física,14.698125000000001,Ocasional,53.0,M,Arequipa,Cerro Colorado
1,10,5391.46,14.0,539.146,15,1.25,4,10,Tienda Física,18.767,Ocasional,35.0,F,Arequipa,Cercado
0,13,5038.42,25.0,419.86833333333334,8,1.0833333333333333,6,13,Tienda Física,9.484615384615385,Regular,30.0,M,Trujillo,Vista Alegre
1,22,7667.38,49.0,365.11333333333334,37,1.4666666666666666,5,22,Tienda Física,14.962727272727273,Regular,47.0,F,Lima,Miraflores
0,18,11327.488159328195,45.0,629.3048977404553,2,1.3846153846153846,6,18,Tienda Física,11.969444444444443,Ocasional,28.0,M,Arequipa,Cercado
0,21,8544.16,48.0,406.8647619047619,23,1.2352941176470589,6,20,Tienda Física,13.706190476190475,Nuevo,30.0,F,Lima,Pueblo Libre
0,15,5576.65,27.0,371.77666666666664,35,1.25,5,15,Tienda Física,8.820666666666666,Premium,28.0,F,Arequipa,Cayma
0,19,5256.43,43.0,276.6542105263158,2,1.4615384615384615,6,19,Tienda Física,14.836842105263157,Premium,42.0,M,Lima,Lince
0,17,5745.860000000001,48.0,337.99176470588236,34,1.1333333333333333,6,16,Tienda Física,11.965882352941176,Nuevo,40.0,M,Lima,Miraflores
0,20,8945.13,46.0,447.25649999999996,66,1.6666666666666667,6,20,Tienda Física,13.345500000000001,Premium,37.0,F,Lima,San Isidro
0,14,2518.88,28.0,179.92000000000002,29,1.5555555555555556,5,14,Tienda Física,13.719285714285714,Regular,65.0,F,Lima,La Molina
0,6,3555.3,12.0,592.5500000000001,31,1.2,3,5,Tienda Física,10.755,Ocasional,30.0,F,Trujillo,Vista Alegre
0,16,2507.64,34.0,156.7275,288,1.1428571428571428,6,15,Tienda Física,12.958124999999999,Regular,27.0,M,Lima,La Molina
0,5,414.44,12.0,82.888,422,1.0,3,5,Tienda Física,6.978,Regular,52.0,M,Piura,Sullana
1,8,871.63,22.0,108.95375,1,1.1428571428571428,5,8,Tienda Física,11.3275,Nuevo,36.0,F,Trujillo,El Recreo
0,11,2515.19,34.0,228.65363636363637,81,1.1,5,10,Tienda Física,15.146363636363638,Ocasional,50.0,F,Lima,San Miguel
0,11,3683.91,20.0,334.90090909090907,56,1.0,6,11,Tienda Física,9.414545454545454,Nuevo,55.0,F,Arequipa,Yanahuara
1,10,1423.15,25.0,142.315,46,1.4285714285714286,5,10,Tienda Física,14.092000000000002,Ocasional,37.0,M,Lima,Surco
0,17,6195.05,43.0,364.41470588235296,36,1.3076923076923077,5,16,Tienda Física,10.57,Ocasional,44.0,M,Lima,Miraflores
0,17,5533.89,42.0,325.5229411764706,5,1.1333333333333333,6,17,Tienda Física,11.818823529411766,Regular,48.0,M,Lima,Surco
0,16,11371.58,31.0,710.72375,31,1.0666666666666667,6,15,Tienda Física,12.441875,Premium,34.0,F,Lima,Miraflores
0,11,2156.03,22.0,196.0027272727273,39,1.1,6,11,Tienda Física,12.9,Nuevo,43.0,F,Lima,Lince
0,13,4227.349999999999,30.0,325.1807692307692,154,1.1818181818181819,6,13,Tienda Física,8.788461538461538,Ocasional,35.0,F,Cusco,San Sebastián
0,12,2470.21,22.0,205.85083333333333,5,1.0909090909090908,5,12,Tienda Física,9.549999999999999,Nuevo,38.0,M,Trujillo,Mansiche
1,20,2802.68,55.0,140.134,11,1.1764705882352942,6,20,Tienda Física,11.8485,Ocasional,34.0,M,Lima,Barranco
0,13,1168.04,22.0,89.84923076923077,72,1.1818181818181819,4,13,Tienda Física,13.478461538461538,Ocasional,23.0,F,Lima,Pueblo Libre
0,18,2273.48,39.0,126.30444444444444,15,1.2,6,18,Tienda Física,11.615555555555556,Regular,18.0,M,Lima,Jesus María
0,13,8162.81,22.0,627.9084615384616,46,1.1818181818181819,5,13,Tienda Física,14.100000000000001,Regular,28.0,M,Lima,Jesus María
0,14,1308.36,26.0,93.4542857142857,19,1.0769230769230769,5,14,Tienda Física,10.696923076923078,Nuevo,29.0,F,Arequipa,Cerro Colorado
0,11,3510.89,28.0,319.1718181818182,116,1.1,5,11,Tienda Física,9.596363636363636,Regular,49.0,F,Cusco,Cercado
0,12,11353.33,31.0,946.1108333333333,18,1.2,5,12,Tienda Física,9.850833333333334,Regular,59.0,F,Cusco,Cercado
0,21,5470.76,41.0,260.51238095238097,22,1.1666666666666667,6,21,Tienda Física,10.837142857142858,Ocasional,29.0,F,Piura,Sullana
