id_producto,id_tienda,stock,stock_minimo,stock_maximo,costo_almacenamiento,ultima_actualizacion
625,6,18.0,3.0,27.0,4.13,2025-12-31
625,7,20.0,4.0,30.0,7.45,2025-12-25
625,8,18.0,3.0,27.0,3.28,2025-12-28
625,9,17.0,3.0,25.0,4.74,2025-12-04
625,10,20.0,4.0,30.0,5.58,2025-12-21
625,11,23.0,4.0,34.0,2.9,2025-12-26
625,12,8.0,0.0,10.0,0.0,2025-12-03
626,1,8.0,1.0,12.0,126.92,2025-12-16
626,2,6.0,1.0,9.0,58.98,2025-12-04
626,3,5.0,1.0,7.0,89.78,2025-12-19
626,4,3.0,0.0,4.0,93.16,2025-12-20
626,5,2.0,0.0,3.0,111.49,2025-12-07
626,6,4.0,0.0,6.0,59.05,2025-12-12
626,7,4.0,0.0,6.0,114.54,2025-12-10
626,8,5.0,1.0,7.0,158.35,2025-12-14
626,9,6.0,1.0,9.0,100.89,2025-12-15
626,10,5.0,1.0,7.0,133.1,2025-12-30
626,11,6.0,1.0,9.0,58.45,2025-12-14
626,12,3.0,0.0,10.0,0.0,2025-12-23
627,1,34.0,6.0,51.0,0.93,2025-12-18
627,2,47.0,9.0,70.0,0.91,2025-12-22
627,3,46.0,9.0,69.0,1.03,2025-12-05
627,4,46.0,9.0,69.0,0.79,2025-12-27
627,5,50.0,10.0,75.0,0.81,2025-12-03
627,6,60.0,12.0,90.0,0.42,2025-12-22
627,7,59.0,11.0,88.0,0.71,2025-12-02
627,8,60.0,12.0,90.0,0.55,2025-12-08
627,9,58.0,11.0,87.0,0.47,2025-12-04
627,10,52.0,10.0,78.0,0.58,2025-12-07
627,11,64.0,12.0,96.0,0.64,2025-12-03
627,12,7.0,0.0,10.0,,2025-12-30
628,1,54.0,10.0,81.0,2.9,2025-12-19
628,2,60.0,12.0,90.0,1.49,2025-12-08
628,3,63.0,12.0,94.0,3.16,2025-12-26
628,4,53.0,10.0,79.0,1.64,2025-12-09
628,5,52.0,10.0,78.0,1.35,2025-12-31
628,6,43.0,8.0,64.0,2.93,2025-12-05
628,7,51.0,10.0,76.0,1.68,2025-12-28
628,8,53.0,10.0,79.0,3.33,2025-12-25
628,9,51.0,,76.0,2.29,2025-12-22
628,10,52.0,10.0,78.0,1.12,2025-12-26
628,11,49.0,9.0,73.0,1.59,2025-12-08
628,12,2.0,0.0,10.0,0.0,2025-12-21
629,1,12.0,2.0,18.0,8.64,2025-12-05
629,2,27.0,5.0,40.0,6.82,2025-12-31
629,3,19.0,3.0,28.0,7.86,2025-12-02
629,4,17.0,3.0,25.0,6.98,2025-12-02
629,5,17.0,3.0,25.0,11.35,2025-12-15
629,6,17.0,3.0,25.0,6.4,2025-12-27
629,7,21.0,4.0,31.0,13.85,2025-12-25
629,8,17.0,3.0,25.0,11.7,2025-12-22
629,9,21.0,4.0,31.0,13.92,2025-12-24
629,10,13.0,2.0,19.0,5.72,2025-12-12
629,11,13.0,2.0,19.0,10.98,2025-12-17
629,12,1.0,0.0,10.0,0.0,2025-12-15
630,1,23.0,4.0,34.0,3.64,2025-12-18
630,2,20.0,4.0,30.0,3.63,2025-12-05
630,3,19.0,3.0,28.0,3.36,2025-12-28
630,4,17.0,3.0,25.0,2.77,2025-12-13
630,5,14.0,2.0,21.0,1.7,2025-12-23
630,6,28.0,5.0,42.0,3.7,2025-12-08
630,7,16.0,3.0,24.0,1.9,2025-12-02
630,8,21.0,4.0,31.0,2.26,2025-12-26
630,9,15.0,3.0,22.0,2.33,2025-12-23
630,10,15.0,3.0,22.0,3.42,2025-12-29
630,11,24.0,4.0,36.0,3.16,2025-12-22
630,12,5.0,0.0,10.0,0.0,2025-12-29
631,1,20.0,4.0,30.0,10.48,2025-12-05
631,2,24.0,4.0,36.0,20.07,2025-12-06
631,3,24.0,4.0,36.0,13.33,2025-12-16
631,4,19.0,3.0,28.0,11.24,2025-12-17
631,5,21.0,4.0,31.0,16.61,2025-12-28
631,6,24.0,4.0,36.0,21.13,2025-12-20
631,7,11.0,2.0,,13.88,2025-12-18
631,8,13.0,2.0,19.0,12.66,2025-12-08
631,9,23.0,4.0,34.0,10.27,2025-12-26
631,10,26.0,5.0,39.0,16.74,2025-12-05
631,11,19.0,3.0,28.0,15.94,2025-12-13
631,12,3.0,0.0,10.0,0.0,2025-12-14
632,1,51.0,10.0,76.0,0.93,2025-12-17
632,2,50.0,10.0,75.0,1.2,2025-12-11
632,3,39.0,7.0,58.0,0.86,2025-12-07
632,4,54.0,10.0,81.0,0.87,2025-12-18
632,5,47.0,9.0,70.0,1.17,2025-12-10
632,6,55.0,11.0,82.0,0.6,2025-12-25
632,7,54.0,10.0,81.0,1.25,2025-12-16
632,8,46.0,9.0,69.0,1.07,2025-12-19
632,9,50.0,10.0,75.0,,2025-12-09
632,10,63.0,12.0,94.0,1.09,2025-12-12
632,11,51.0,10.0,76.0,0.99,2025-12-14
632,12,9.0,0.0,10.0,0.0,2025-12-19
633,1,52.0,10.0,78.0,0.88,2025-12-08
633,2,39.0,7.0,58.0,1.71,2025-12-17
633,3,45.0,9.0,67.0,1.8,2025-12-24
633,4,57.0,11.0,85.0,1.46,2025-12-21
633,5,54.0,10.0,81.0,0.86,2025-12-10
633,6,53.0,10.0,79.0,0.81,2025-12-16
633,7,45.0,9.0,67.0,2.25,2025-12-28
633,8,58.0,11.0,87.0,1.55,2025-12-26
633,9,53.0,10.0,79.0,0.97,2025-12-10
633,10,52.0,10.0,78.0,1.39,2025-12-14
633,11,58.0,11.0,87.0,2.02,2025-12-24
633,12,2.0,0.0,10.0,0.0,2025-12-08
634,1,53.0,10.0,79.0,1.55,2025-12-12
634,2,44.0,8.0,66.0,1.79,2025-12-25
634,3,41.0,8.0,61.0,1.31,2025-12-19
634,4,51.0,10.0,76.0,1.61,2025-12-09
634,5,42.0,8.0,63.0,1.0,2025-12-09
634,6,47.0,9.0,70.0,1.84,2025-12-31
634,7,40.0,8.0,60.0,1.69,2025-12-17
634,8,58.0,11.0,87.0,1.48,2025-12-16
634,9,51.0,10.0,76.0,1.22,2025-12-31
634,10,43.0,8.0,64.0,0.95,2025-12-10
634,11,51.0,10.0,76.0,2.02,2025-12-03
634,12,7.0,0.0,10.0,0.0,2025-12-06
635,1,58.0,11.0,87.0,1.71,2025-12-11
635,2,49.0,9.0,73.0,1.33,2025-12-03
635,3,48.0,9.0,72.0,1.89,2025-12-22
635,4,62.0,12.0,93.0,2.83,2025-12-04
635,5,51.0,10.0,76.0,1.98,2025-12-23
635,6,55.0,11.0,82.0,1.5,2025-12-25
635,7,42.0,8.0,63.0,1.39,2025-12-03
635,8,48.0,9.0,72.0,3.69,2025-12-27
635,9,51.0,10.0,76.0,1.42,2025-12-29
635,10,52.0,10.0,78.0,1.08,2025-12-18
635,11,59.0,11.0,88.0,1.03,2025-12-23
635,12,2.0,0.0,10.0,0.0,2025-12-25
636,1,49.0,9.0,73.0,1.36,2025-12-13
636,2,56.0,11.0,84.0,1.18,2025-12-25
636,3,40.0,8.0,60.0,0.91,2025-12-13
636,4,42.0,8.0,63.0,0.79,2025-12-22
636,5,42.0,8.0,63.0,0.91,2025-12-06
636,6,50.0,10.0,75.0,0.89,2025-12-14
636,7,60.0,12.0,90.0,1.39,2025-12-19
636,8,51.0,10.0,76.0,1.17,2025-12-11
636,9,50.0,10.0,75.0,0.89,2025-12-17
636,10,53.0,10.0,79.0,1.09,2025-12-04
636,11,63.0,12.0,94.0,0.9,2025-12-24
636,12,7.0,0.0,10.0,0.0,2025-12-27
637,1,16.0,3.0,24.0,2.33,2025-12-21
637,2,20.0,4.0,30.0,2.43,2025-12-10
637,3,24.0,4.0,36.0,4.19,2025-12-08
637,4,19.0,3.0,28.0,3.94,2025-12-12
637,5,19.0,3.0,28.0,5.95,2025-12-11
637,6,11.0,2.0,16.0,5.63,2025-12-02
637,7,13.0,2.0,19.0,7.7,2025-12-06
637,8,18.0,3.0,27.0,6.36,2025-12-30
637,9,11.0,2.0,16.0,6.36,2025-12-13
637,10,21.0,4.0,31.0,4.18,2025-12-16
637,11,26.0,5.0,39.0,3.86,2025-12-23
637,12,7.0,0.0,10.0,0.0,2025-12-29
638,1,49.0,9.0,73.0,1.51,2025-12-05
638,2,45.0,9.0,67.0,1.33,2025-12-08
638,3,45.0,9.0,67.0,0.95,2025-12-24
638,4,48.0,9.0,72.0,0.95,2025-12-08
638,5,48.0,9.0,72.0,0.86,2025-12-11
638,6,44.0,8.0,66.0,1.02,2025-12-16
638,7,53.0,10.0,79.0,1.67,2025-12-12
638,8,59.0,11.0,88.0,0.9,2025-12-21
638,9,48.0,9.0,72.0,0.9,2025-12-23
638,10,50.0,10.0,75.0,1.49,2025-12-20
638,11,40.0,8.0,60.0,1.13,2025-12-27
638,12,0.0,0.0,10.0,0.0,2025-12-30
639,1,45.0,9.0,67.0,3.06,2025-12-26
639,2,48.0,9.0,72.0,1.48,2025-12-22
639,3,53.0,10.0,79.0,2.65,2025-12-21
639,4,52.0,10.0,78.0,1.07,2025-12-19
639,5,64.0,,96.0,2.68,2025-12-08
639,6,47.0,9.0,70.0,2.89,2025-12-28
639,7,52.0,10.0,78.0,2.48,2025-12-27
639,8,51.0,10.0,76.0,2.36,2025-12-05
639,9,41.0,8.0,61.0,2.42,2025-12-25
639,10,54.0,10.0,81.0,2.25,2025-12-10
639,11,61.0,12.0,91.0,2.11,2025-12-17
639,12,8.0,0.0,10.0,0.0,2025-12-18
640,1,19.0,3.0,28.0,4.26,2025-12-05
640,2,23.0,4.0,34.0,2.66,2025-12-11
640,3,20.0,4.0,30.0,3.62,2025-12-06
640,4,22.0,4.0,33.0,2.96,2025-12-21
640,5,13.0,2.0,19.0,1.65,2025-12-05
640,6,22.0,4.0,33.0,2.22,2025-12-18
640,7,22.0,4.0,33.0,2.73,2025-12-28
640,8,18.0,3.0,27.0,4.43,2025-12-15
640,9,20.0,4.0,30.0,3.65,2025-12-13
640,10,26.0,5.0,39.0,4.31,2025-12-28
640,11,17.0,3.0,25.0,2.63,2025-12-19
640,12,2.0,0.0,10.0,0.0,2025-12-07
641,1,49.0,9.0,73.0,0.99,2025-12-14
641,2,58.0,11.0,87.0,1.54,2025-12-12
641,3,55.0,11.0,82.0,1.44,2025-12-28
641,4,47.0,9.0,70.0,0.99,2025-12-04
641,5,55.0,11.0,82.0,1.37,2025-12-14
641,6,49.0,9.0,73.0,1.05,2025-12-18
641,7,42.0,8.0,63.0,2.25,2025-12-05
641,8,54.0,10.0,81.0,2.04,2025-12-10
641,9,46.0,9.0,69.0,1.88,2025-12-19
641,10,45.0,9.0,67.0,1.98,2025-12-08
641,11,53.0,10.0,79.0,1.58,2025-12-02
641,12,8.0,0.0,10.0,0.0,2025-12-23
642,1,57.0,11.0,85.0,1.01,2025-12-25
642,2,42.0,8.0,63.0,1.82,2025-12-27
642,3,44.0,8.0,66.0,1.17,2025-12-12
642,4,50.0,10.0,75.0,1.83,2025-12-30
642,5,59.0,11.0,88.0,0.96,2025-12-13
642,6,51.0,10.0,76.0,1.86,2025-12-26
642,7,59.0,11.0,88.0,1.4,2025-12-13
642,8,47.0,9.0,70.0,1.32,2025-12-15
642,9,41.0,8.0,61.0,1.29,2025-12-15
642,10,48.0,,72.0,1.08,2025-12-19
642,11,48.0,9.0,72.0,1.87,2025-12-24
642,12,4.0,0.0,10.0,0.0,2025-12-24
643,1,23.0,4.0,34.0,2.7,2025-12-06
643,2,18.0,3.0,27.0,2.24,2025-12-27
643,3,26.0,5.0,39.0,4.03,2025-12-13
643,4,12.0,2.0,18.0,2.91,2025-12-26
643,5,20.0,4.0,30.0,3.36,2025-12-25
643,6,17.0,3.0,25.0,3.06,2025-12-14
643,7,14.0,2.0,21.0,3.96,2025-12-02
643,8,16.0,3.0,24.0,3.47,2025-12-12
643,9,21.0,4.0,31.0,3.78,2025-12-31
643,10,21.0,4.0,31.0,2.7,2025-12-12
643,11,18.0,3.0,27.0,1.69,2025-12-05
643,12,2.0,0.0,10.0,0.0,2025-12-27
644,1,6.0,1.0,9.0,85.8,2025-12-12
644,2,7.0,1.0,10.0,37.39,2025-12-09
644,3,5.0,1.0,7.0,72.5,2025-12-28
644,4,10.0,2.0,15.0,46.55,2025-12-05
644,5,3.0,0.0,4.0,51.54,2025-12-20
644,6,4.0,0.0,6.0,52.17,2025-12-12
644,7,4.0,0.0,6.0,124.58,2025-12-25
644,8,6.0,1.0,9.0,73.87,2025-12-26
644,9,5.0,1.0,7.0,57.56,2025-12-12
644,10,8.0,1.0,12.0,39.63,2025-12-05
644,11,8.0,1.0,12.0,36.58,2025-12-23
644,12,7.0,0.0,10.0,0.0,2025-12-10
645,1,58.0,11.0,87.0,0.99,2025-12-26
645,2,46.0,9.0,69.0,0.54,2025-12-20
645,3,56.0,11.0,84.0,0.73,2025-12-21
645,4,54.0,10.0,81.0,1.57,2025-12-11
645,5,54.0,10.0,81.0,0.54,2025-12-22
645,6,46.0,9.0,69.0,0.98,2025-12-18
645,7,56.0,11.0,84.0,1.09,2025-12-21
645,8,47.0,9.0,70.0,2.08,2025-12-30
645,9,53.0,10.0,79.0,1.44,2025-12-08
645,10,50.0,10.0,75.0,0.6,2025-12-18
645,11,61.0,12.0,91.0,0.87,2025-12-28
645,12,3.0,0.0,10.0,0.0,2025-12-29
646,1,5.0,1.0,7.0,112.17,2025-12-28
646,2,8.0,1.0,12.0,106.69,2025-12-05
646,3,8.0,1.0,12.0,62.02,2025-12-25
646,4,5.0,1.0,7.0,92.89,2025-12-05
646,5,4.0,0.0,6.0,48.57,2025-12-23
646,6,4.0,0.0,6.0,94.24,2025-12-27
646,7,2.0,0.0,3.0,105.83,2025-12-26
646,8,4.0,0.0,6.0,94.62,2025-12-06
646,9,4.0,0.0,6.0,104.42,2025-12-23
646,10,6.0,1.0,9.0,105.97,2025-12-14
646,11,7.0,1.0,10.0,71.02,2025-12-17
646,12,2.0,0.0,10.0,0.0,2025-12-07
647,1,18.0,3.0,27.0,8.89,2025-12-29
647,2,24.0,4.0,36.0,6.26,2025-12-17
647,3,14.0,2.0,21.0,8.68,2025-12-11
647,4,20.0,4.0,30.0,5.89,2025-12-18
647,5,18.0,3.0,27.0,,2025-12-07
647,6,36.0,7.0,54.0,4.08,2025-12-24
647,7,21.0,4.0,31.0,11.12,2025-12-12
647,8,19.0,3.0,28.0,8.31,2025-12-30
647,9,19.0,3.0,28.0,9.7,2025-12-03
647,10,22.0,4.0,33.0,8.21,2025-12-30
647,11,28.0,5.0,42.0,8.74,2025-12-30
647,12,9.0,0.0,10.0,0.0,2025-12-18
648,1,42.0,8.0,63.0,1.39,2025-12-12
648,2,48.0,9.0,72.0,1.47,2025-12-27
648,3,41.0,8.0,61.0,1.18,2025-12-03
648,4,50.0,10.0,75.0,1.33,2025-12-17
648,5,47.0,9.0,70.0,1.35,2025-12-20
648,6,42.0,8.0,63.0,1.74,2025-12-03
648,7,46.0,9.0,69.0,1.76,2025-12-27
648,8,49.0,9.0,,1.34,2025-12-29
648,9,55.0,11.0,82.0,0.71,2025-12-12
648,10,54.0,10.0,81.0,1.24,2025-12-14
648,11,61.0,12.0,91.0,1.23,2025-12-20
648,12,1.0,0.0,10.0,0.0,2025-12-02
649,1,56.0,11.0,84.0,1.4,2025-12-17
649,2,46.0,9.0,69.0,1.12,2025-12-19
649,3,40.0,8.0,60.0,0.92,2025-12-18
649,4,43.0,8.0,64.0,1.52,2025-12-17
649,5,67.0,13.0,100.0,1.35,2025-12-04
649,6,40.0,8.0,60.0,0.78,2025-12-13
649,7,56.0,11.0,84.0,1.14,2025-12-24
649,8,51.0,10.0,76.0,0.76,2025-12-16
649,9,44.0,8.0,66.0,0.61,2025-12-23
649,10,43.0,8.0,64.0,1.2,2025-12-12
649,11,54.0,10.0,81.0,1.44,2025-12-19
649,12,3.0,0.0,10.0,0.0,2025-12-10
650,1,5.0,1.0,7.0,143.82,2025-12-18
650,2,4.0,0.0,6.0,124.65,2025-12-15
650,3,4.0,0.0,6.0,110.96,2025-12-16
650,4,8.0,1.0,12.0,151.69,2025-12-24
650,5,4.0,0.0,6.0,83.32,2025-12-21
650,6,3.0,0.0,4.0,153.03,2025-12-20
650,7,3.0,0.0,4.0,185.97,2025-12-11
650,8,3.0,0.0,4.0,211.43,2025-12-07
650,9,7.0,1.0,10.0,75.05,2025-12-03
650,10,3.0,0.0,4.0,107.5,2025-12-24
650,11,9.0,1.0,13.0,131.93,2025-12-06
650,12,3.0,0.0,10.0,0.0,2025-12-17
651,1,64.0,12.0,96.0,2.05,2025-12-12
651,2,44.0,8.0,66.0,2.06,2025-12-15
651,3,59.0,11.0,88.0,1.17,2025-12-31
651,4,38.0,7.0,57.0,0.97,2025-12-06
651,5,40.0,8.0,60.0,1.69,2025-12-08
651,6,46.0,9.0,69.0,1.84,2025-12-12
651,7,44.0,8.0,66.0,2.68,2025-12-18
651,8,47.0,9.0,70.0,1.57,2025-12-31
651,9,47.0,9.0,70.0,1.09,2025-12-15
651,10,49.0,9.0,73.0,2.37,2025-12-17
651,11,42.0,8.0,63.0,1.2,2025-12-26
651,12,0.0,0.0,10.0,0.0,2025-12-20
652,1,14.0,2.0,21.0,2.6,2025-12-10
652,2,15.0,3.0,22.0,3.43,2025-12-14
652,3,21.0,4.0,31.0,4.09,2025-12-23
652,4,24.0,4.0,36.0,5.52,2025-12-15
652,5,21.0,4.0,31.0,4.27,2025-12-26
652,6,18.0,3.0,27.0,3.49,2025-12-15
652,7,29.0,5.0,43.0,6.1,2025-12-07
652,8,11.0,2.0,16.0,4.99,2025-12-09
652,9,25.0,5.0,37.0,3.98,2025-12-03
652,10,17.0,3.0,25.0,2.98,2025-12-17
652,11,15.0,3.0,22.0,5.22,2025-12-12
652,12,4.0,0.0,10.0,0.0,2025-12-16
653,1,58.0,11.0,87.0,1.35,2025-12-30
653,2,49.0,9.0,73.0,1.11,2025-12-25
653,3,56.0,11.0,84.0,0.62,2025-12-02
653,4,49.0,9.0,73.0,0.76,2025-12-18
653,5,61.0,12.0,91.0,1.36,2025-12-31
653,6,46.0,9.0,69.0,0.65,2025-12-03
653,7,38.0,7.0,57.0,2.24,2025-12-29
653,8,46.0,9.0,69.0,1.42,2025-12-04
653,9,46.0,9.0,69.0,1.14,2025-12-21
653,10,48.0,9.0,72.0,0.98,2025-12-27
653,11,59.0,11.0,88.0,0.76,2025-12-15
653,12,2.0,0.0,10.0,0.0,2025-12-26
654,1,4.0,0.0,6.0,125.51,2025-12-17
654,2,3.0,0.0,4.0,213.22,2025-12-28
654,3,5.0,1.0,7.0,94.68,2025-12-25
654,4,1.0,0.0,1.0,98.32,2025-12-05
654,5,6.0,1.0,9.0,84.13,2025-12-15
654,6,6.0,1.0,9.0,130.29,2025-12-24
654,7,7.0,1.0,10.0,296.81,2025-12-26
654,8,5.0,1.0,7.0,133.03,2025-12-26
654,9,2.0,0.0,3.0,82.48,2025-12-04
654,10,11.0,2.0,16.0,183.29,2025-12-21
654,11,2.0,0.0,3.0,184.28,2025-12-10
654,12,4.0,0.0,10.0,0.0,2025-12-29
655,1,22.0,4.0,33.0,10.48,2025-12-26
655,2,19.0,3.0,28.0,9.73,2025-12-04
655,3,21.0,4.0,31.0,10.74,2025-12-09
655,4,22.0,4.0,33.0,12.04,2025-12-03
655,5,28.0,5.0,42.0,9.38,2025-12-27
655,6,20.0,4.0,30.0,7.16,2025-12-26
655,7,14.0,2.0,21.0,8.78,2025-12-12
655,8,25.0,5.0,37.0,12.51,2025-12-06
655,9,15.0,3.0,22.0,13.51,2025-12-22
655,10,20.0,4.0,30.0,11.86,2025-12-29
655,11,22.0,4.0,33.0,11.36,2025-12-04
655,12,6.0,0.0,10.0,0.0,2025-12-29
656,1,20.0,4.0,30.0,1.98,2025-12-12
656,2,15.0,3.0,22.0,1.58,2025-12-30
656,3,18.0,3.0,27.0,1.06,2025-12-16
656,4,16.0,3.0,24.0,1.25,2025-12-08
656,5,23.0,4.0,34.0,2.06,2025-12-11
656,6,15.0,3.0,22.0,2.14,2025-12-07
656,7,21.0,4.0,31.0,2.41,2025-12-30
656,8,15.0,3.0,22.0,1.12,2025-12-18
656,9,23.0,4.0,34.0,1.06,2025-12-10
656,10,20.0,4.0,30.0,1.6,2025-12-24
656,11,19.0,3.0,28.0,1.47,2025-12-31
656,12,6.0,0.0,10.0,0.0,2025-12-05
657,1,67.0,13.0,100.0,1.33,2025-12-31
657,2,53.0,10.0,79.0,0.82,2025-12-27
657,3,60.0,12.0,90.0,1.21,2025-12-27
657,4,48.0,9.0,72.0,0.78,2025-12-17
657,5,50.0,10.0,75.0,0.61,2025-12-13
657,6,52.0,10.0,78.0,1.36,2025-12-11
657,7,61.0,12.0,91.0,0.87,2025-12-07
657,8,49.0,9.0,73.0,1.63,2025-12-23
657,9,46.0,9.0,69.0,1.1,2025-12-27
657,10,57.0,11.0,85.0,0.69,2025-12-27
657,11,37.0,7.0,55.0,0.5,2025-12-07
657,12,9.0,0.0,10.0,0.0,2025-12-04
658,1,21.0,4.0,31.0,3.15,2025-12-03
658,2,18.0,3.0,27.0,2.49,2025-12-16
658,3,22.0,4.0,33.0,4.97,2025-12-23
658,4,16.0,3.0,24.0,4.42,2025-12-20
658,5,21.0,4.0,31.0,3.6,2025-12-02
658,6,20.0,4.0,30.0,4.73,2025-12-02
658,7,16.0,3.0,24.0,2.34,2025-12-10
658,8,13.0,2.0,19.0,3.39,2025-12-29
658,9,19.0,3.0,28.0,4.53,2025-12-10
658,10,21.0,4.0,31.0,2.52,2025-12-16
658,11,14.0,2.0,21.0,1.74,2025-12-31
658,12,6.0,0.0,10.0,0.0,2025-12-20
659,1,14.0,2.0,21.0,18.37,2025-12-12
659,2,19.0,3.0,28.0,21.03,2025-12-25
659,3,21.0,4.0,31.0,14.87,2025-12-08
659,4,21.0,4.0,31.0,15.67,2025-12-07
659,5,16.0,3.0,24.0,21.0,2025-12-05
659,6,23.0,4.0,34.0,22.51,2025-12-20
659,7,23.0,4.0,34.0,22.0,2025-12-16
659,8,22.0,4.0,33.0,18.6,2025-12-26
659,9,20.0,4.0,30.0,12.43,2025-12-06
659,10,24.0,4.0,36.0,11.55,2025-12-26
659,11,26.0,5.0,39.0,19.33,2025-12-13
659,12,4.0,0.0,10.0,0.0,2025-12-12
660,1,50.0,10.0,75.0,1.26,2025-12-05
660,2,49.0,9.0,73.0,0.56,2025-12-19
660,3,50.0,10.0,75.0,0.73,2025-12-25
660,4,39.0,7.0,58.0,0.67,2025-12-09
660,5,57.0,11.0,85.0,0.69,2025-12-16
660,6,52.0,10.0,78.0,0.67,2025-12-30
660,7,50.0,10.0,75.0,1.79,2025-12-10
660,8,51.0,10.0,76.0,1.73,2025-12-05
660,9,56.0,11.0,84.0,1.05,2025-12-18
660,10,47.0,9.0,70.0,1.12,2025-12-08
660,11,41.0,8.0,61.0,0.95,2025-12-12
660,12,8.0,0.0,10.0,0.0,2025-12-12
661,1,51.0,10.0,76.0,2.36,2025-12-11
661,2,56.0,11.0,84.0,1.32,2025-12-12
661,3,44.0,8.0,66.0,3.19,2025-12-21
661,4,42.0,8.0,63.0,2.01,2025-12-27
661,5,39.0,7.0,58.0,2.98,2025-12-11
661,6,32.0,6.0,48.0,1.51,2025-12-03
661,7,46.0,9.0,69.0,4.28,2025-12-26
661,8,51.0,10.0,76.0,3.6,2025-12-18
661,9,42.0,8.0,63.0,3.32,2025-12-03
661,10,41.0,8.0,61.0,2.39,2025-12-28
661,11,55.0,11.0,82.0,1.53,2025-12-25
661,12,0.0,0.0,10.0,0.0,2025-12-22
662,1,36.0,7.0,54.0,2.62,2025-12-13
662,2,54.0,10.0,81.0,1.29,2025-12-29
662,3,53.0,10.0,79.0,1.53,2025-12-13
662,4,43.0,8.0,64.0,2.94,2025-12-27
662,5,54.0,10.0,81.0,1.14,2025-12-19
662,6,40.0,8.0,60.0,1.76,2025-12-10
662,7,55.0,11.0,82.0,3.87,2025-12-03
662,8,45.0,9.0,67.0,2.51,2025-12-31
662,9,36.0,7.0,54.0,2.92,2025-12-25
662,10,50.0,10.0,75.0,2.47,
662,11,46.0,9.0,69.0,2.6,2025-12-31
662,12,5.0,0.0,10.0,0.0,2025-12-15
663,1,23.0,4.0,34.0,1.79,2025-12-05
663,2,18.0,3.0,27.0,3.05,2025-12-11
663,3,14.0,2.0,21.0,1.68,2025-12-21
663,4,16.0,3.0,24.0,1.44,2025-12-02
663,5,21.0,4.0,31.0,1.8,2025-12-24
663,6,21.0,4.0,31.0,1.51,2025-12-11
663,7,25.0,5.0,37.0,3.06,2025-12-21
663,8,16.0,3.0,24.0,3.16,2025-12-07
663,9,17.0,3.0,25.0,1.55,2025-12-09
663,10,20.0,4.0,30.0,2.05,2025-12-04
663,11,12.0,2.0,18.0,1.78,2025-12-10
663,12,1.0,0.0,10.0,0.0,2025-12-22
664,1,31.0,6.0,46.0,18.06,2025-12-18
664,2,15.0,3.0,22.0,14.14,2025-12-18
664,3,17.0,3.0,25.0,8.69,2025-12-25
664,4,18.0,3.0,27.0,67.68553352855541,2025-12-11
664,5,18.0,3.0,27.0,6.5,2025-12-22
664,6,22.0,4.0,33.0,7.19,2025-12-16
664,7,17.0,3.0,25.0,21.7,2025-12-10
664,8,17.0,3.0,25.0,15.49,2025-12-16
664,9,17.0,3.0,25.0,12.53,2025-12-23
664,10,26.0,5.0,39.0,10.85,2025-12-24
664,11,16.0,3.0,24.0,13.74,2025-12-14
664,12,5.0,0.0,10.0,0.0,2025-12-13
665,1,26.0,5.0,39.0,5.64,2025-12-23
665,2,22.0,4.0,33.0,6.11,2025-12-13
665,3,19.0,3.0,28.0,6.69,2025-12-16
665,4,23.0,4.0,34.0,3.22,2025-12-25
665,5,15.0,3.0,22.0,5.5,2025-12-19
665,6,16.0,3.0,24.0,4.41,2025-12-14
665,7,18.0,3.0,27.0,8.25,2025-12-08
665,8,29.0,5.0,43.0,8.9,2025-12-14
665,9,17.0,3.0,25.0,2.42,2025-12-05
665,10,20.0,4.0,30.0,5.43,2025-12-21
665,11,21.0,4.0,31.0,5.67,2025-12-27
665,12,5.0,0.0,10.0,0.0,2025-12-02
666,1,18.0,3.0,27.0,2.66,2025-12-20
666,2,22.0,4.0,33.0,3.09,2025-12-11
666,3,19.0,3.0,28.0,2.74,2025-12-25
666,4,17.0,3.0,25.0,1.33,2025-12-31
666,5,19.0,3.0,28.0,3.38,2025-12-31
666,6,23.0,4.0,34.0,1.44,2025-12-11
666,7,27.0,5.0,40.0,1.82,2025-12-31
666,8,19.0,3.0,28.0,2.75,2025-12-28
666,9,24.0,4.0,36.0,2.52,2025-12-12
666,10,11.0,2.0,16.0,3.25,2025-12-25
666,11,18.0,3.0,27.0,1.81,2025-12-25
666,12,8.0,0.0,10.0,0.0,2025-12-03
667,1,66.0,13.0,99.0,1.0,2025-12-11
667,2,39.0,7.0,58.0,1.98,2025-12-22
667,3,64.0,12.0,96.0,1.13,2025-12-26
667,4,37.0,7.0,55.0,1.82,2025-12-12
667,5,40.0,8.0,60.0,1.38,2025-12-17
667,6,49.0,9.0,73.0,0.74,2025-12-29
667,7,49.0,9.0,73.0,1.76,2025-12-06
667,8,47.0,9.0,70.0,1.96,2025-12-25
667,9,38.0,7.0,57.0,1.62,2025-12-03
667,10,66.0,13.0,99.0,1.29,2025-12-09
667,11,53.0,10.0,79.0,0.8,2025-12-08
667,12,4.0,0.0,10.0,0.0,2025-12-26
668,1,38.0,7.0,57.0,0.9,2025-12-21
668,2,35.0,7.0,52.0,1.45,2025-12-11
668,3,41.0,8.0,61.0,1.19,2025-12-20
668,4,51.0,10.0,76.0,1.24,2025-12-31
668,5,68.0,13.0,102.0,1.68,2025-12-25
668,6,54.0,10.0,81.0,0.6,2025-12-03
